meter_id,reading_timestamp,energy_kwh,voltage_v,current_a,power_factor,quality_flag,source
SM-01-01-002,2026-01-06 17:00:00,4.5749,118.39,13.84,0.935,OK,synthetic
SM-01-01-002,2026-01-06 18:00:00,7.858,126.58,7.91,0.918,OK,synthetic
SM-01-01-002,2026-01-06 19:00:00,5.6191,114.87,11.18,0.935,OK,synthetic
SM-01-01-002,2026-01-06 20:00:00,5.752,121.73,9.35,0.913,OK,synthetic
SM-01-01-002,2026-01-06 21:00:00,6.0912,118.32,13.02,0.918,OK,synthetic
SM-01-01-002,2026-01-06 22:00:00,6.222,106.77,17.31,0.937,OK,synthetic
SM-01-01-002,2026-01-06 23:00:00,3.7907,119.95,10.84,0.911,OK,synthetic
SM-01-01-002,2026-01-07 00:00:00,2.1274,119.23,9.64,0.928,OK,synthetic
SM-01-01-002,2026-01-07 01:00:00,2.3969,120.6,6.06,0.907,OK,synthetic
SM-01-01-002,2026-01-07 02:00:00,2.3403,123.66,7.05,0.97,OK,synthetic
SM-01-01-002,2026-01-07 03:00:00,2.1103,124.53,6.96,0.91,OK,synthetic
SM-01-01-002,2026-01-07 04:00:00,2.3207,122.21,18.67,0.936,OK,synthetic
SM-01-01-002,2026-01-07 05:00:00,1.7267,114.6,11.52,0.906,OK,synthetic
SM-01-01-002,2026-01-07 07:00:00,4.3978,119.37,16.79,0.969,OK,synthetic
SM-01-01-002,2026-01-07 08:00:00,4.3321,118.38,11.14,0.892,OK,synthetic
SM-01-01-002,2026-01-07 09:00:00,3.9768,118.65,7.23,0.936,OK,synthetic
SM-01-01-002,2026-01-07 10:00:00,4.2402,121.58,12.58,0.968,OK,synthetic
SM-01-01-002,2026-01-07 11:00:00,5.046,120.2,12.03,0.933,OK,synthetic
SM-01-01-002,2026-01-07 12:00:00,4.8365,121.06,12.92,0.884,OK,synthetic
SM-01-01-002,2026-01-07 13:00:00,4.8905,118.73,13.01,0.865,OK,synthetic
SM-01-01-002,2026-01-07 14:00:00,5.9199,114.26,13.43,0.9,OK,synthetic
SM-01-01-002,2026-01-07 15:00:00,4.5287,125.39,10.08,0.889,OK,synthetic
SM-01-01-002,2026-01-07 16:00:00,4.4263,119.62,17.03,0.936,OK,synthetic
SM-01-01-002,2026-01-07 17:00:00,4.5866,120.44,12.58,0.865,OK,synthetic
SM-01-01-002,2026-01-07 18:00:00,7.2111,119.08,13.89,0.833,OK,synthetic
SM-01-01-002,2026-01-07 19:00:00,7.3962,116.73,8.03,0.88,OK,synthetic
SM-01-01-002,2026-01-07 21:00:00,5.8351,118.43,13.83,0.89,OK,synthetic
SM-01-01-002,2026-01-07 22:00:00,29.119,120.71,11.92,0.914,ANOMALY,synthetic
SM-01-01-002,2026-01-07 23:00:00,3.5395,114.09,8.01,0.884,OK,synthetic
SM-01-01-003,2026-01-01 00:00:00,0.5194,123.67,8.4,0.975,OK,synthetic
SM-01-01-003,2026-01-01 01:00:00,0.4872,124.07,10.04,0.902,OK,synthetic
SM-01-01-003,2026-01-01 02:00:00,0.4622,117.77,2.77,0.922,OK,synthetic
SM-01-01-003,2026-01-01 03:00:00,0.4165,129.14,11.7,0.936,OK,synthetic
SM-01-01-003,2026-01-01 04:00:00,0.4565,119.81,15.69,0.873,OK,synthetic
SM-01-01-003,2026-01-01 05:00:00,0.5012,117.41,10.2,0.895,OK,synthetic
SM-01-01-003,2026-01-01 06:00:00,0.9758,123.27,10.58,0.927,OK,synthetic
SM-01-01-003,2026-01-01 07:00:00,0.8831,116.71,11.76,0.911,OK,synthetic
SM-01-01-003,2026-01-01 08:00:00,0.8591,121.8,14.32,0.916,OK,synthetic
SM-01-01-003,2026-01-01 09:00:00,1.0853,114.12,14.19,0.949,OK,synthetic
SM-01-01-003,2026-01-01 10:00:00,0.8532,120.67,8.2,0.949,OK,synthetic
SM-01-01-003,2026-01-01 11:00:00,0.9661,116.51,12.47,0.867,OK,synthetic
SM-01-01-003,2026-01-01 12:00:00,1.009,120.27,14.3,0.94,OK,synthetic
SM-01-01-003,2026-01-01 13:00:00,1.2372,117.54,12.02,0.932,OK,synthetic
SM-01-01-003,2026-01-01 14:00:00,1.0885,119.89,11.03,0.891,OK,synthetic
SM-01-01-003,2026-01-01 15:00:00,0.891,117.59,11.64,0.897,OK,synthetic
SM-01-01-003,2026-01-01 16:00:00,1.1473,120.57,10.98,0.895,OK,synthetic
SM-01-01-003,2026-01-01 17:00:00,1.1206,111.73,13.26,0.946,OK,synthetic
SM-01-01-003,2026-01-01 18:00:00,1.2716,120.07,12.3,0.93,OK,synthetic
SM-01-01-003,2026-01-01 19:00:00,1.262,121.76,15.08,0.906,OK,synthetic
SM-01-01-003,2026-01-01 20:00:00,1.3096,116.41,17.77,0.972,OK,synthetic
SM-01-01-003,2026-01-01 21:00:00,1.4873,117.21,11.43,0.924,OK,synthetic
SM-01-01-003,2026-01-01 22:00:00,1.6369,119.1,11.63,0.912,OK,synthetic
SM-01-01-003,2026-01-01 23:00:00,0.8867,121.22,14.44,0.908,OK,synthetic
SM-01-01-003,2026-01-02 00:00:00,0.474,115.26,19.07,0.866,OK,synthetic
SM-01-01-003,2026-01-02 01:00:00,0.3837,117.88,10.93,0.962,OK,synthetic
SM-01-01-003,2026-01-02 02:00:00,0.3531,122.45,8.41,0.898,OK,synthetic
SM-01-01-003,2026-01-02 03:00:00,0.5504,115.08,10.81,0.946,OK,synthetic
SM-01-01-003,2026-01-02 04:00:00,0.4535,130.08,11.59,0.906,OK,synthetic
SM-01-01-003,2026-01-02 05:00:00,0.5538,117.19,17.99,0.942,OK,synthetic
SM-01-01-003,2026-01-02 06:00:00,0.9516,118.57,9.12,0.934,OK,synthetic
SM-01-01-003,2026-01-02 07:00:00,1.0828,117.53,14.94,0.971,OK,synthetic
SM-01-01-003,2026-01-02 08:00:00,1.0957,125.33,14.78,0.874,OK,synthetic
SM-01-01-003,2026-01-02 09:00:00,0.93,119.03,6.38,0.886,OK,synthetic
SM-01-01-003,2026-01-02 10:00:00,1.0102,130.92,12.01,0.954,OK,synthetic
SM-01-01-003,2026-01-02 11:00:00,1.0959,117.78,11.87,0.919,OK,synthetic
SM-01-01-003,2026-01-02 12:00:00,1.0745,119.41,13.3,0.868,OK,synthetic
SM-01-01-003,2026-01-02 13:00:00,1.2462,121.56,12.97,0.916,OK,synthetic
SM-01-01-003,2026-01-02 14:00:00,1.0845,124.22,14.81,0.997,OK,synthetic
SM-01-01-003,2026-01-02 15:00:00,0.9553,123.0,11.41,0.882,OK,synthetic
SM-01-01-003,2026-01-02 16:00:00,1.0996,115.57,6.08,0.883,OK,synthetic
SM-01-01-003,2026-01-02 17:00:00,1.1289,117.22,15.44,0.938,OK,synthetic
SM-01-01-003,2026-01-02 18:00:00,1.5541,123.02,8.13,0.89,OK,synthetic
SM-01-01-003,2026-01-02 19:00:00,1.5255,124.03,11.41,0.941,OK,synthetic
SM-01-01-003,2026-01-02 20:00:00,1.3858,125.42,10.01,0.966,OK,synthetic
SM-01-01-003,2026-01-02 21:00:00,1.7817,119.68,14.94,0.932,OK,synthetic
SM-01-01-003,2026-01-02 22:00:00,1.5872,120.26,8.72,0.961,OK,synthetic
SM-01-01-003,2026-01-02 23:00:00,0.9086,124.33,13.95,0.949,OK,synthetic
SM-01-01-003,2026-01-03 00:00:00,0.3841,114.45,16.09,0.916,OK,synthetic
SM-01-01-003,2026-01-03 01:00:00,0.5257,118.21,10.19,0.921,OK,synthetic
SM-01-01-003,2026-01-03 02:00:00,0.4631,118.13,9.05,0.937,OK,synthetic
SM-01-01-003,2026-01-03 03:00:00,0.3963,123.4,7.56,0.882,OK,synthetic
SM-01-01-003,2026-01-03 04:00:00,0.4425,118.04,12.26,0.919,OK,synthetic
SM-01-01-003,2026-01-03 05:00:00,0.4644,118.75,12.23,0.916,OK,synthetic
SM-01-01-003,2026-01-03 06:00:00,0.9337,118.52,15.07,0.965,OK,synthetic
SM-01-01-003,2026-01-03 07:00:00,0.8723,119.24,17.09,0.934,OK,synthetic
SM-01-01-003,2026-01-03 08:00:00,0.8636,122.26,11.43,0.944,OK,synthetic
SM-01-01-003,2026-01-03 09:00:00,0.9614,123.89,15.42,0.939,OK,synthetic
SM-01-01-003,2026-01-03 10:00:00,1.0447,126.47,15.2,0.919,OK,synthetic
SM-01-01-003,2026-01-03 11:00:00,0.9963,121.94,14.8,0.963,OK,synthetic
SM-01-01-003,2026-01-03 12:00:00,0.8729,120.55,12.5,0.929,OK,synthetic
SM-01-01-003,2026-01-03 13:00:00,0.9075,122.16,16.01,0.927,OK,synthetic
SM-01-01-003,2026-01-03 14:00:00,1.0128,123.09,9.04,0.923,OK,synthetic
SM-01-01-003,2026-01-03 15:00:00,0.9997,122.61,10.54,0.961,OK,synthetic
SM-01-01-003,2026-01-03 16:00:00,0.8503,121.31,13.45,0.926,OK,synthetic
SM-01-01-003,2026-01-03 17:00:00,0.872,121.07,13.34,0.991,OK,synthetic
SM-01-01-003,2026-01-03 18:00:00,1.5999,116.14,12.67,0.943,OK,synthetic
SM-01-01-003,2026-01-03 19:00:00,1.4498,114.21,10.25,0.944,OK,synthetic
SM-01-01-003,2026-01-03 20:00:00,1.3999,120.39,9.89,0.92,OK,synthetic
SM-01-01-003,2026-01-03 21:00:00,1.4468,120.14,15.57,0.906,OK,synthetic
SM-01-01-003,2026-01-03 22:00:00,1.1381,117.54,9.23,0.922,OK,synthetic
SM-01-01-003,2026-01-03 23:00:00,0.7439,121.96,12.04,0.944,OK,synthetic
SM-01-01-003,2026-01-04 00:00:00,0.4793,121.32,16.01,0.834,OK,synthetic
SM-01-01-003,2026-01-04 01:00:00,0.4844,119.55,14.66,0.916,OK,synthetic
SM-01-01-003,2026-01-04 02:00:00,0.3477,122.58,16.64,0.937,OK,synthetic
SM-01-01-003,2026-01-04 03:00:00,0.358,114.59,5.74,0.948,OK,synthetic
SM-01-01-003,2026-01-04 04:00:00,0.4671,124.13,10.43,0.93,OK,synthetic
SM-01-01-003,2026-01-04 05:00:00,0.483,120.62,13.52,0.947,OK,synthetic
SM-01-01-003,2026-01-04 06:00:00,0.8704,121.82,13.29,0.94,OK,synthetic
SM-01-01-003,2026-01-04 07:00:00,0.8107,115.89,7.9,0.97,OK,synthetic
SM-01-01-003,2026-01-04 08:00:00,0.7605,119.43,13.47,0.897,OK,synthetic
SM-01-01-003,2026-01-04 09:00:00,0.9879,113.83,6.64,1.0,OK,synthetic
SM-01-01-003,2026-01-04 10:00:00,0.8845,115.71,11.06,0.921,OK,synthetic
SM-01-01-003,2026-01-04 11:00:00,1.0162,110.66,14.31,0.972,OK,synthetic
SM-01-01-003,2026-01-04 12:00:00,0.9013,120.84,11.32,0.904,OK,synthetic
SM-01-01-003,2026-01-04 13:00:00,0.9455,117.87,9.05,0.924,OK,synthetic
SM-01-01-003,2026-01-04 14:00:00,0.7953,118.68,10.96,0.961,OK,synthetic
SM-01-01-003,2026-01-04 15:00:00,0.868,122.29,9.53,0.998,OK,synthetic
SM-01-01-003,2026-01-04 16:00:00,0.9074,130.05,11.51,0.92,OK,synthetic
SM-01-01-003,2026-01-04 17:00:00,1.0865,123.53,9.72,0.915,OK,synthetic
SM-01-01-003,2026-01-04 18:00:00,1.4478,120.33,16.01,0.946,OK,synthetic
SM-01-01-003,2026-01-04 19:00:00,1.2293,121.87,15.11,0.94,OK,synthetic
SM-01-01-003,2026-01-04 20:00:00,1.2431,126.62,15.99,0.884,OK,synthetic
SM-01-01-003,2026-01-04 21:00:00,1.424,120.51,7.05,0.894,OK,synthetic
SM-01-01-003,2026-01-04 22:00:00,1.215,122.45,13.86,0.883,OK,synthetic
SM-01-01-003,2026-01-04 23:00:00,0.6343,122.35,13.41,0.967,OK,synthetic
SM-01-01-003,2026-01-05 00:00:00,0.4668,114.61,13.2,1.0,OK,synthetic
SM-01-01-003,2026-01-05 01:00:00,0.4815,118.6,12.51,0.937,OK,synthetic
SM-01-01-003,2026-01-05 02:00:00,0.4882,115.56,12.07,0.9,OK,synthetic
SM-01-01-003,2026-01-05 03:00:00,0.489,124.62,13.52,0.924,OK,synthetic
SM-01-01-003,2026-01-05 04:00:00,0.4776,119.95,11.64,0.957,OK,synthetic
SM-01-01-003,2026-01-05 05:00:00,0.5248,124.14,14.24,0.913,OK,synthetic
SM-01-01-003,2026-01-05 06:00:00,0.875,117.94,12.58,0.925,OK,synthetic
SM-01-01-003,2026-01-05 07:00:00,1.0669,125.09,7.81,0.955,OK,synthetic
SM-01-01-003,2026-01-05 08:00:00,0.8677,126.02,9.42,0.91,OK,synthetic
SM-01-01-003,2026-01-05 09:00:00,1.1374,119.68,13.62,0.991,OK,synthetic
SM-01-01-003,2026-01-05 10:00:00,1.1272,122.67,11.46,0.919,OK,synthetic
SM-01-01-003,2026-01-05 11:00:00,1.055,120.45,9.11,0.955,OK,synthetic
SM-01-01-003,2026-01-05 12:00:00,1.1335,123.04,16.99,0.929,OK,synthetic
SM-01-01-003,2026-01-05 13:00:00,0.9632,121.15,8.86,0.877,OK,synthetic
SM-01-01-003,2026-01-05 14:00:00,0.9978,117.78,9.76,0.983,OK,synthetic
SM-01-01-003,2026-01-05 15:00:00,1.1282,126.56,12.09,0.879,OK,synthetic
SM-01-01-003,2026-01-05 16:00:00,1.0381,121.04,16.84,0.948,OK,synthetic
SM-01-01-003,2026-01-05 17:00:00,1.0537,122.71,14.87,0.917,OK,synthetic
SM-01-01-003,2026-01-05 18:00:00,1.3868,117.68,16.04,0.872,OK,synthetic
SM-01-01-003,2026-01-05 19:00:00,1.7247,119.07,13.78,0.898,OK,synthetic
SM-01-01-003,2026-01-05 20:00:00,1.3425,120.17,12.45,0.921,OK,synthetic
SM-01-01-003,2026-01-05 21:00:00,1.4228,126.16,11.74,0.892,OK,synthetic
SM-01-01-003,2026-01-05 22:00:00,1.6396,118.38,7.91,0.963,OK,synthetic
SM-01-01-003,2026-01-05 23:00:00,0.7777,114.18,15.87,0.967,OK,synthetic
SM-01-01-003,2026-01-06 00:00:00,0.4559,120.64,12.72,0.954,OK,synthetic
SM-01-01-003,2026-01-06 01:00:00,0.4615,122.82,11.98,0.983,OK,synthetic
SM-01-01-003,2026-01-06 02:00:00,0.4618,117.62,7.4,0.932,OK,synthetic
SM-01-01-003,2026-01-06 03:00:00,0.4256,110.59,10.51,0.914,OK,synthetic
SM-01-01-003,2026-01-06 04:00:00,0.5501,120.48,11.48,0.945,OK,synthetic
SM-01-01-003,2026-01-06 05:00:00,0.4553,127.71,12.64,0.886,OK,synthetic
SM-01-01-003,2026-01-06 06:00:00,0.7508,114.79,13.9,0.898,OK,synthetic
SM-01-01-003,2026-01-06 07:00:00,0.9724,123.94,8.5,0.917,OK,synthetic
SM-01-01-003,2026-01-06 08:00:00,0.9705,122.61,16.79,0.896,OK,synthetic
SM-01-01-003,2026-01-06 09:00:00,1.104,118.94,11.63,0.911,OK,synthetic
SM-01-01-003,2026-01-06 10:00:00,1.0635,125.77,17.77,0.95,OK,synthetic
SM-01-01-003,2026-01-06 11:00:00,1.0393,115.76,17.1,0.956,OK,synthetic
SM-01-01-003,2026-01-06 12:00:00,1.1443,127.88,12.74,0.921,OK,synthetic
SM-01-01-003,2026-01-06 13:00:00,1.1573,123.42,12.39,0.903,OK,synthetic
SM-01-01-003,2026-01-06 14:00:00,1.0057,114.92,12.49,0.922,OK,synthetic
SM-01-01-003,2026-01-06 15:00:00,1.0626,123.03,17.03,0.955,OK,synthetic
SM-01-01-003,2026-01-06 16:00:00,1.3156,118.79,10.11,0.921,OK,synthetic
SM-01-01-003,2026-01-06 17:00:00,1.1199,124.2,13.0,0.972,OK,synthetic
SM-01-01-003,2026-01-06 18:00:00,1.8254,113.14,13.29,0.915,OK,synthetic
SM-01-01-003,2026-01-06 19:00:00,1.2815,116.63,16.61,0.899,OK,synthetic
SM-01-01-003,2026-01-06 20:00:00,1.0538,125.64,9.09,0.946,OK,synthetic
SM-01-01-003,2026-01-06 21:00:00,1.6796,118.08,12.72,0.931,OK,synthetic
SM-01-01-003,2026-01-06 22:00:00,1.4933,115.05,11.53,0.87,OK,synthetic
SM-01-01-003,2026-01-06 23:00:00,0.9168,121.13,7.45,0.951,OK,synthetic
SM-01-01-003,2026-01-07 00:00:00,0.4887,122.45,5.58,0.974,OK,synthetic
SM-01-01-003,2026-01-07 01:00:00,0.4254,125.66,11.31,0.924,OK,synthetic
SM-01-01-003,2026-01-07 02:00:00,0.5103,122.16,13.64,0.912,OK,synthetic
SM-01-01-003,2026-01-07 03:00:00,0.5132,120.57,15.56,0.928,OK,synthetic
SM-01-01-003,2026-01-07 04:00:00,0.4158,119.72,15.02,0.932,OK,synthetic
SM-01-01-003,2026-01-07 05:00:00,0.424,115.79,6.83,0.915,OK,synthetic
SM-01-01-003,2026-01-07 06:00:00,0.9754,121.4,14.29,0.939,OK,synthetic
SM-01-01-003,2026-01-07 07:00:00,0.866,126.71,12.79,0.941,OK,synthetic
SM-01-01-003,2026-01-07 08:00:00,0.8976,121.86,8.65,0.947,OK,synthetic
SM-01-01-003,2026-01-07 09:00:00,4.5155,123.35,7.74,0.932,ANOMALY,synthetic
SM-01-01-003,2026-01-07 10:00:00,0.9312,123.44,8.36,0.944,OK,synthetic
SM-01-01-003,2026-01-07 12:00:00,1.0513,122.4,13.46,0.911,OK,synthetic
SM-01-01-003,2026-01-07 13:00:00,1.1989,119.66,10.84,0.936,OK,synthetic
SM-01-01-003,2026-01-07 14:00:00,0.9986,126.05,13.35,0.919,OK,synthetic
SM-01-01-003,2026-01-07 15:00:00,1.1144,118.86,17.8,0.904,OK,synthetic
SM-01-01-003,2026-01-07 16:00:00,1.0631,119.21,10.44,0.929,OK,synthetic
SM-01-01-003,2026-01-07 17:00:00,0.8712,111.33,11.94,0.991,OK,synthetic
SM-01-01-003,2026-01-07 18:00:00,1.4846,117.6,15.18,0.911,OK,synthetic
SM-01-01-003,2026-01-07 19:00:00,1.4146,117.2,12.25,0.925,OK,synthetic
SM-01-01-003,2026-01-07 20:00:00,1.5161,122.78,11.97,0.937,OK,synthetic
SM-01-01-003,2026-01-07 21:00:00,1.5047,118.13,10.55,0.973,OK,synthetic
SM-01-01-003,2026-01-07 22:00:00,1.3355,116.61,10.02,0.918,OK,synthetic
SM-01-01-003,2026-01-07 23:00:00,0.7826,125.21,18.02,0.908,OK,synthetic
SM-01-01-004,2026-01-01 00:00:00,2.3286,119.21,13.08,0.931,OK,synthetic
SM-01-01-004,2026-01-01 01:00:00,2.1514,122.42,10.26,0.923,OK,synthetic
SM-01-01-004,2026-01-01 02:00:00,1.9435,117.22,17.25,0.862,OK,synthetic
SM-01-01-004,2026-01-01 03:00:00,2.2877,126.5,10.51,0.932,OK,synthetic
SM-01-01-004,2026-01-01 04:00:00,2.5618,117.8,14.37,0.932,OK,synthetic
SM-01-01-004,2026-01-01 05:00:00,1.9275,113.38,10.72,0.936,OK,synthetic
SM-01-01-004,2026-01-01 06:00:00,5.3294,121.89,10.79,0.911,OK,synthetic
SM-01-01-004,2026-01-01 07:00:00,4.4071,120.37,10.27,0.943,OK,synthetic
SM-01-01-004,2026-01-01 08:00:00,4.1972,120.02,9.07,0.926,OK,synthetic
SM-01-01-004,2026-01-01 09:00:00,5.343,119.09,16.7,0.912,OK,synthetic
SM-01-01-004,2026-01-01 11:00:00,5.4664,116.54,6.33,0.938,OK,synthetic
SM-01-01-004,2026-01-01 12:00:00,5.1597,122.34,6.69,0.956,OK,synthetic
SM-01-01-004,2026-01-01 13:00:00,5.9229,117.79,2.0,0.892,OK,synthetic
SM-01-01-004,2026-01-01 14:00:00,4.9447,129.63,14.67,0.937,OK,synthetic
SM-01-01-004,2026-01-01 15:00:00,5.2334,117.74,9.61,0.884,OK,synthetic
SM-01-01-004,2026-01-01 16:00:00,4.7006,116.69,11.86,0.951,OK,synthetic
SM-01-01-004,2026-01-01 17:00:00,5.9377,125.43,11.72,0.983,OK,synthetic
SM-01-01-004,2026-01-01 18:00:00,6.3596,122.35,14.17,0.928,OK,synthetic
SM-01-01-004,2026-01-01 19:00:00,5.764,121.35,13.36,0.913,OK,synthetic
SM-01-01-004,2026-01-01 20:00:00,7.4404,123.44,7.88,0.913,OK,synthetic
SM-01-01-004,2026-01-01 21:00:00,6.3277,122.53,14.91,0.91,OK,synthetic
SM-01-01-004,2026-01-01 22:00:00,6.3322,116.01,13.62,0.961,OK,synthetic
SM-01-01-004,2026-01-01 23:00:00,0.3888,127.97,10.42,0.92,ANOMALY,synthetic
SM-01-01-004,2026-01-02 00:00:00,1.8619,118.31,13.35,1.0,OK,synthetic
SM-01-01-004,2026-01-02 01:00:00,2.3224,114.66,7.78,0.904,OK,synthetic
SM-01-01-004,2026-01-02 02:00:00,2.1428,112.28,10.48,0.965,OK,synthetic
SM-01-01-004,2026-01-02 03:00:00,2.2364,121.42,10.84,0.943,OK,synthetic
SM-01-01-004,2026-01-02 04:00:00,2.4373,122.45,12.96,0.928,OK,synthetic
SM-01-01-004,2026-01-02 05:00:00,2.5373,119.63,8.35,0.932,OK,synthetic
SM-01-01-004,2026-01-02 06:00:00,3.3241,124.29,13.25,0.951,OK,synthetic
SM-01-01-004,2026-01-02 07:00:00,3.5702,125.23,10.68,0.926,OK,synthetic
SM-01-01-004,2026-01-02 08:00:00,3.8114,117.83,12.53,0.951,OK,synthetic
SM-01-01-004,2026-01-02 09:00:00,5.0301,118.44,10.01,0.929,OK,synthetic
SM-01-01-004,2026-01-02 10:00:00,5.2183,121.16,8.18,0.923,OK,synthetic
SM-01-01-004,2026-01-02 11:00:00,4.6529,123.07,8.96,0.986,OK,synthetic
SM-01-01-004,2026-01-02 12:00:00,5.3407,121.41,10.03,0.918,OK,synthetic
SM-01-01-004,2026-01-02 13:00:00,5.2007,114.28,11.02,0.888,OK,synthetic
SM-01-01-004,2026-01-02 15:00:00,5.2688,120.32,10.78,0.929,OK,synthetic
SM-01-01-004,2026-01-02 16:00:00,5.4088,123.55,11.76,0.893,OK,synthetic
SM-01-01-004,2026-01-02 17:00:00,5.5181,119.17,10.06,0.901,OK,synthetic
SM-01-01-004,2026-01-02 18:00:00,6.6961,122.34,18.65,0.896,OK,synthetic
SM-01-01-004,2026-01-02 19:00:00,7.8216,119.75,11.73,0.944,OK,synthetic
SM-01-01-004,2026-01-02 20:00:00,7.8919,118.56,10.63,0.877,OK,synthetic
SM-01-01-004,2026-01-02 21:00:00,6.7008,121.8,15.9,0.958,OK,synthetic
SM-01-01-004,2026-01-02 22:00:00,5.983,120.83,13.18,0.962,OK,synthetic
SM-01-01-004,2026-01-02 23:00:00,4.3825,116.63,13.73,0.897,OK,synthetic
SM-01-01-004,2026-01-03 00:00:00,2.103,118.01,16.02,0.941,OK,synthetic
SM-01-01-004,2026-01-03 01:00:00,2.1266,123.07,10.65,0.874,OK,synthetic
SM-01-01-004,2026-01-03 02:00:00,2.3739,128.44,11.02,0.936,OK,synthetic
SM-01-01-004,2026-01-03 03:00:00,2.5813,116.42,11.36,0.955,OK,synthetic
SM-01-01-004,2026-01-03 04:00:00,2.1104,125.61,18.53,0.967,OK,synthetic
SM-01-01-004,2026-01-03 05:00:00,2.5697,118.22,15.19,0.928,OK,synthetic
SM-01-01-004,2026-01-03 06:00:00,4.7823,112.68,11.4,0.929,OK,synthetic
SM-01-01-004,2026-01-03 07:00:00,3.7656,119.33,7.57,0.948,OK,synthetic
SM-01-01-004,2026-01-03 08:00:00,4.3939,120.51,16.26,0.96,OK,synthetic
SM-01-01-004,2026-01-03 09:00:00,4.5958,115.14,13.34,0.907,OK,synthetic
SM-01-01-004,2026-01-03 10:00:00,4.9392,117.69,9.74,0.936,OK,synthetic
SM-01-01-004,2026-01-03 11:00:00,4.3109,126.6,16.24,0.967,OK,synthetic
SM-01-01-004,2026-01-03 12:00:00,4.5927,122.37,15.01,0.941,OK,synthetic
SM-01-01-004,2026-01-03 13:00:00,5.0626,122.0,7.26,0.893,OK,synthetic
SM-01-01-004,2026-01-03 14:00:00,5.2673,113.82,11.53,0.912,OK,synthetic
SM-01-01-004,2026-01-03 15:00:00,4.7913,117.26,13.13,0.907,OK,synthetic
SM-01-01-004,2026-01-03 16:00:00,5.245,113.1,4.84,0.921,OK,synthetic
SM-01-01-004,2026-01-03 18:00:00,5.754,111.63,14.9,0.961,OK,synthetic
SM-01-01-004,2026-01-03 19:00:00,6.2672,116.52,11.83,0.876,OK,synthetic
SM-01-01-004,2026-01-03 20:00:00,6.4252,123.41,8.83,0.935,OK,synthetic
SM-01-01-004,2026-01-03 21:00:00,5.9279,123.32,16.56,0.922,OK,synthetic
SM-01-01-004,2026-01-03 22:00:00,6.2992,122.97,15.39,0.958,OK,synthetic
SM-01-01-004,2026-01-03 23:00:00,3.2464,120.23,8.93,0.904,OK,synthetic
SM-01-01-004,2026-01-04 00:00:00,2.1739,122.27,17.57,0.948,OK,synthetic
SM-01-01-004,2026-01-04 01:00:00,1.9685,123.42,18.8,0.867,OK,synthetic
SM-01-01-004,2026-01-04 02:00:00,2.0023,119.85,9.73,0.912,OK,synthetic
SM-01-01-004,2026-01-04 03:00:00,2.3462,115.51,11.22,0.953,OK,synthetic
SM-01-01-004,2026-01-04 04:00:00,2.1568,118.07,10.85,0.952,OK,synthetic
SM-01-01-004,2026-01-04 05:00:00,2.2196,115.92,9.06,0.933,OK,synthetic
SM-01-01-004,2026-01-04 06:00:00,3.7006,125.85,11.52,0.916,OK,synthetic
SM-01-01-004,2026-01-04 07:00:00,0.3854,117.92,11.4,0.95,ANOMALY,synthetic
SM-01-01-004,2026-01-04 08:00:00,3.6725,120.72,9.16,0.945,OK,synthetic
SM-01-01-004,2026-01-04 09:00:00,5.073,118.1,7.8,0.941,OK,synthetic
SM-01-01-004,2026-01-04 10:00:00,4.6691,123.94,9.19,0.935,OK,synthetic
SM-01-01-004,2026-01-04 11:00:00,4.8307,118.87,8.58,0.923,OK,synthetic
SM-01-01-004,2026-01-04 12:00:00,5.2799,121.31,17.43,0.951,OK,synthetic
SM-01-01-004,2026-01-04 14:00:00,4.4704,115.71,8.89,0.921,OK,synthetic
SM-01-01-004,2026-01-04 15:00:00,5.3019,122.26,13.84,0.925,OK,synthetic
SM-01-01-004,2026-01-04 16:00:00,4.5359,119.72,10.09,0.941,OK,synthetic
SM-01-01-004,2026-01-04 17:00:00,4.6428,120.02,10.7,0.906,OK,synthetic
SM-01-01-004,2026-01-04 18:00:00,6.0841,115.33,10.13,0.905,OK,synthetic
SM-01-01-004,2026-01-04 19:00:00,6.8724,117.27,13.18,0.923,OK,synthetic
SM-01-01-004,2026-01-04 20:00:00,5.9543,127.29,11.91,0.91,OK,synthetic
SM-01-01-004,2026-01-04 21:00:00,6.5423,116.75,11.81,0.977,OK,synthetic
SM-01-01-004,2026-01-04 22:00:00,5.8865,121.87,13.86,0.929,OK,synthetic
SM-01-01-004,2026-01-04 23:00:00,3.0187,112.55,8.6,0.918,OK,synthetic
SM-01-01-004,2026-01-05 00:00:00,2.3787,122.48,14.48,0.963,OK,synthetic
SM-01-01-004,2026-01-05 01:00:00,2.2054,112.6,7.21,0.958,OK,synthetic
SM-01-01-004,2026-01-05 02:00:00,2.152,119.7,13.71,0.922,OK,synthetic
SM-01-01-004,2026-01-05 03:00:00,2.2338,121.39,16.18,0.929,OK,synthetic
SM-01-01-004,2026-01-05 04:00:00,2.4627,123.32,19.02,0.96,OK,synthetic
SM-01-01-004,2026-01-05 05:00:00,1.9409,119.53,14.84,0.924,OK,synthetic
SM-01-01-004,2026-01-05 06:00:00,4.2561,122.2,12.78,0.903,OK,synthetic
SM-01-01-004,2026-01-05 07:00:00,4.8523,113.25,9.99,0.937,OK,synthetic
SM-01-01-004,2026-01-05 08:00:00,4.9864,119.24,14.27,0.92,OK,synthetic
